congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,D000619,Davis,IL,13,R,96,0.96875,0.79376206,5.5
116,house,D000619,Davis,IL,13,R,34,0.8529411764705882,0.41102908,5.5
0,house,D000620,Delaney,MD,6,Democrat,93,0.34408602150537637,0.38482536,-15.1
115,house,D000620,Delaney,MD,6,D,93,0.34408602150537637,0.38482536,-15.1
0,house,D000621,DeSantis,FL,6,Republican,87,0.9425287356321839,0.91059529,17
115,house,D000621,DeSantis,FL,6,R,87,0.9425287356321839,0.91059529,17
0,house,D000623,DeSaulnier,CA,11,Democrat,129,0.07751937984496124,0.13098134,-48.8
115,house,D000623,DeSaulnier,CA,11,D,94,0.10638297872340426,0.17949632,-48.8
116,house,D000623,DeSaulnier,CA,11,D,35,0,6.8396e-4,-48.8
0,house,D000624,Dingell,MI,12,Democrat,129,0.14728682170542637,0.19830606,-26.3
115,house,D000624,Dingell,MI,12,D,95,0.2,0.26630704,-26.3
116,house,D000624,Dingell,MI,12,D,34,0,0.00830332,-26.3
0,house,D000625,Donovan,NY,11,Republican,94,0.8723404255319149,0.85056875,9.8
115,house,D000625,Donovan,NY,11,R,94,0.8723404255319149,0.85056875,9.8
0,house,D000626,Davidson,OH,8,Republican,127,0.8818897637795275,0.95256729,34.5
115,house,D000626,Davidson,OH,8,R,95,0.8631578947368421,0.94889761,34.5
116,house,D000626,Davidson,OH,8,R,32,0.9375,0.96346163,34.5
0,house,D000627,Demings,FL,10,Democrat,131,0.16793893129770993,0.19555505,-26.9
115,house,D000627,Demings,FL,10,D,96,0.22916666666666666,0.26398276,-26.9
116,house,D000627,Demings,FL,10,D,35,0,0.00786763,-26.9
0,house,D000628,Dunn,FL,2,Republican,129,0.9844961240310077,0.95823667,35.6
115,house,D000628,Dunn,FL,2,R,95,0.9894736842105263,0.95481108,35.6
116,house,D000628,Dunn,FL,2,R,34,0.9705882352941176,0.96780819,35.6
0,house,D000629,Davids,KS,3,Democrat,35,0,0.16400602,-1.2
116,house,D000629,Davids,KS,3,D,35,0,0.16400602,-1.2
0,house,D000630,Delgado,NY,19,Democrat,35,0,0.46858128,6.8
116,house,D000630,Delgado,NY,19,D,35,0,0.46858128,6.8
0,house,D000631,Dean,PA,4,Democrat,35,0,0.01732962,-19.3
116,house,D000631,Dean,PA,4,D,35,0,0.01732962,-19.3
0,house,E000179,Engel,NY,16,Democrat,128,0.1171875,0.13006482,-52.6
115,house,E000179,Engel,NY,16,D,93,0.16129032258064516,0.1788514,-52.6
116,house,E000179,Engel,NY,16,D,35,0,4.3189e-4,-52.6
0,house,E000215,Eshoo,CA,18,Democrat,125,0.144,0.12439118,-53.2
115,house,E000215,Eshoo,CA,18,D,91,0.1978021978021978,0.1707127,-53.2
116,house,E000215,Eshoo,CA,18,D,34,0,4.1298e-4,-53.2
0,house,E000288,Ellison,MN,5,Democrat,81,0.09876543209876543,0.15714956,-55.2
115,house,E000288,Ellison,MN,5,D,81,0.09876543209876543,0.15714956,-55.2
0,house,E000293,Esty,CT,5,Democrat,95,0.2631578947368421,0.60428275,-4.1
115,house,E000293,Esty,CT,5,D,95,0.2631578947368421,0.60428275,-4.1
0,house,E000294,Emmer,MN,6,Republican,127,0.9133858267716536,0.94058191,25.7
115,house,E000294,Emmer,MN,6,R,94,0.8936170212765957,0.94071412,25.7
116,house,E000294,Emmer,MN,6,R,33,0.9696969696969697,0.94020532,25.7
0,house,E000296,Evans,PA,3,Democrat,129,0.13178294573643412,0.1015738,-83.9
115,house,E000296,Evans,PA,2,D,94,0.18085106382978725,0.13939185,-82.8
116,house,E000296,Evans,PA,3,D,35,0,5.32e-6,-83.9
0,house,E000297,Espaillat,NY,13,Democrat,131,0.0916030534351145,0.09765134,-86.9
115,house,E000297,Espaillat,NY,13,D,96,0.11458333333333333,0.13325221,-86.9
116,house,E000297,Espaillat,NY,13,D,35,0.02857142857142857,3.24e-6,-86.9
0,house,E000298,Estes,KS,4,Republican,105,0.9619047619047619,0.93156884,27.2
115,house,E000298,Estes,KS,4,R,70,0.9428571428571428,0.92474856,27.2
116,house,E000298,Estes,KS,4,R,35,1,0.94520939,27.2
0,house,E000299,Escobar,TX,16,Democrat,35,0,0.00175482,-40.7
116,house,E000299,Escobar,TX,16,D,35,0,0.00175482,-40.7
0,house,F000372,Frelinghuysen,NJ,11,Republican,94,0.8936170212765957,0.71058572,0.9
115,house,F000372,Frelinghuysen,NJ,11,R,94,0.8936170212765957,0.71058572,0.9
0,house,F000448,Franks,AZ,8,Republican,56,0.9285714285714286,0.93813828,21.1
115,house,F000448,Franks,AZ,8,R,56,0.9285714285714286,0.93813828,21.1
0,house,F000449,Fortenberry,NE,1,Republican,129,0.9767441860465116,0.92270991,21.3
115,house,F000449,Fortenberry,NE,1,R,94,0.9787234042553191,0.92876619,21.3
116,house,F000449,Fortenberry,NE,1,R,35,0.9714285714285714,0.90644447,21.3
0,house,F000450,Foxx,NC,5,Republican,131,0.9389312977099237,0.89874537,17.6
115,house,F000450,Foxx,NC,5,R,96,0.9270833333333334,0.91454741,17.6
116,house,F000450,Foxx,NC,5,R,35,0.9714285714285714,0.85540264,17.6
0,house,F000454,Foster,IL,11,Democrat,129,0.17054263565891473,0.21394199,-23.5
115,house,F000454,Foster,IL,11,D,94,0.23404255319148937,0.28942632,-23.5
116,house,F000454,Foster,IL,11,D,35,0,0.01121264,-23.5
0,house,F000455,Fudge,OH,11,Democrat,126,0.12698412698412698,0.11712407,-63.5
115,house,F000455,Fudge,OH,11,D,93,0.17204301075268819,0.15868143,-63.5
116,house,F000455,Fudge,OH,11,D,33,0,7.86e-6,-63.5
0,house,F000459,Fleischmann,TN,3,Republican,131,0.9847328244274809,0.95458778,35.2
115,house,F000459,Fleischmann,TN,3,R,96,0.9791666666666666,0.94970841,35.2
116,house,F000459,Fleischmann,TN,3,R,35,1,0.96797118,35.2
0,house,F000460,Farenthold,TX,27,Republican,70,0.9285714285714286,0.93524181,23.6
115,house,F000460,Farenthold,TX,27,R,70,0.9285714285714286,0.93524181,23.6
0,house,F000461,Flores,TX,17,Republican,129,0.9844961240310077,0.89737907,17.5
115,house,F000461,Flores,TX,17,R,95,0.9894736842105263,0.91383346,17.5
116,house,F000461,Flores,TX,17,R,34,0.9705882352941176,0.85140357,17.5
0,house,F000462,Frankel,FL,21,Democrat,115,0.1565217391304348,0.26539463,-19.5
115,house,F000462,Frankel,FL,21,D,87,0.20689655172413793,0.34399633,-19.5
116,house,F000462,Frankel,FL,21,D,28,0,0.02116792,-19.5
0,house,F000464,Faso,NY,19,Republican,96,0.8958333333333334,0.81333017,6.8
115,house,F000464,Faso,NY,19,R,96,0.8958333333333334,0.81333017,6.8
0,house,F000465,Ferguson,GA,3,Republican,131,0.9618320610687023,0.95088066,31.5
115,house,F000465,Ferguson,GA,3,R,96,0.96875,0.94770169,31.5
116,house,F000465,Ferguson,GA,3,R,35,0.9428571428571428,0.95960011,31.5
0,house,F000466,Fitzpatrick,PA,1,Republican,131,0.6870229007633588,0.55046853,-2
115,house,F000466,Fitzpatrick,PA,8,R,96,0.84375,0.69809505,0.2
116,house,F000466,Fitzpatrick,PA,1,R,35,0.2571428571428571,0.14555007,-2
0,house,F000467,Finkenauer,IA,1,Democrat,35,0,0.31940755,3.5
116,house,F000467,Finkenauer,IA,1,D,35,0,0.31940755,3.5
0,house,F000468,Fletcher,TX,7,Democrat,35,0,0.15918701,-1.4
116,house,F000468,Fletcher,TX,7,D,35,0,0.15918701,-1.4
0,house,F000469,Fulcher,ID,1,Republican,35,0.9714285714285714,0.97324881,38.3
116,house,F000469,Fulcher,ID,1,R,35,0.9714285714285714,0.97324881,38.3
0,house,G000289,Goodlatte,VA,6,Republican,96,0.9583333333333334,0.93895541,24.8
115,house,G000289,Goodlatte,VA,6,R,96,0.9583333333333334,0.93895541,24.8
0,house,G000377,Granger,TX,12,Republican,120,0.975,0.94595096,30.2
115,house,G000377,Granger,TX,12,R,89,0.9775280898876404,0.94333644,30.2
116,house,G000377,Granger,TX,12,R,31,0.967741935483871,0.95345716,30.2
0,house,G000410,Green,TX,29,Democrat,90,0.28888888888888886,0.19687739,-45.7
115,house,G000410,Green,TX,29,D,90,0.28888888888888886,0.19687739,-45.7
0,house,G000535,Gutiérrez,IL,4,Democrat,87,0.11494252873563218,0.15013277,-68.9
115,house,G000535,Gutiérrez,IL,4,D,87,0.11494252873563218,0.15013277,-68.9
0,house,G000546,Graves,MO,6,Republican,122,0.9672131147540983,0.9570961,31.4
115,house,G000546,Graves,MO,6,R,89,0.9775280898876404,0.9560052,31.4
116,house,G000546,Graves,MO,6,R,33,0.9393939393939394,0.96003822,31.4
0,house,G000551,Grijalva,AZ,3,Democrat,131,0.07633587786259542,0.18120662,-29.9
115,house,G000551,Grijalva,AZ,3,D,96,0.10416666666666667,0.24518122,-29.9
116,house,G000551,Grijalva,AZ,3,D,35,0,0.00573346,-29.9
0,house,G000552,Gohmert,TX,1,Republican,126,0.8333333333333334,0.95760964,46.9
115,house,G000552,Gohmert,TX,1,R,92,0.8043478260869565,0.94841722,46.9
116,house,G000552,Gohmert,TX,1,R,34,0.9117647058823529,0.98248327,46.9
0,house,G000553,Green,TX,9,Democrat,131,0.1297709923664122,0.11707335,-61.3
115,house,G000553,Green,TX,9,D,96,0.17708333333333334,0.15970404,-61.3
116,house,G000553,Green,TX,9,D,35,0,1.4346e-4,-61.3
0,house,G000558,Guthrie,KY,2,Republican,131,0.9847328244274809,0.9573399,39.9
115,house,G000558,Guthrie,KY,2,R,96,0.9895833333333334,0.95071155,39.9
116,house,G000558,Guthrie,KY,2,R,35,0.9714285714285714,0.9755205,39.9
0,house,G000559,Garamendi,CA,3,Democrat,129,0.20930232558139536,0.32697596,-12.6
115,house,G000559,Garamendi,CA,3,D,95,0.28421052631578947,0.43090728,-12.6
116,house,G000559,Garamendi,CA,3,D,34,0,0.0365796,-12.6
0,house,G000560,Graves,GA,14,Republican,130,0.9846153846153847,0.95921151,52.9
115,house,G000560,Graves,GA,14,R,95,0.9789473684210527,0.94885113,52.9
116,house,G000560,Graves,GA,14,R,35,1,0.98733254,52.9
0,house,G000563,Gibbs,OH,7,Republican,128,0.96875,0.94761709,29.7
115,house,G000563,Gibbs,OH,7,R,96,0.96875,0.9461453,29.7
116,house,G000563,Gibbs,OH,7,R,32,0.96875,0.95203244,29.7
0,house,G000565,Gosar,AZ,4,Republican,125,0.832,0.95553603,40.2
115,house,G000565,Gosar,AZ,4,R,90,0.7777777777777778,0.94760983,40.2
116,house,G000565,Gosar,AZ,4,R,35,0.9714285714285714,0.97591767,40.2
0,house,G000566,Gowdy,SC,4,Republican,96,0.9791666666666666,0.94068215,25.7
115,house,G000566,Gowdy,SC,4,R,96,0.9791666666666666,0.94068215,25.7
0,house,G000568,Griffith,VA,9,Republican,127,0.8976377952755905,0.95665525,41.5
115,house,G000568,Griffith,VA,9,R,93,0.8924731182795699,0.94925981,41.5
116,house,G000568,Griffith,VA,9,R,34,0.9117647058823529,0.97688398,41.5
0,house,G000571,Gabbard,HI,2,Democrat,118,0.19491525423728814,0.17577826,-31.8
115,house,G000571,Gabbard,HI,2,D,91,0.25274725274725274,0.22741073,-31.8
116,house,G000571,Gabbard,HI,2,D,27,0,0.0017577,-31.8
0,house,G000574,Gallego,AZ,7,Democrat,129,0.12403100775193798,0.13386256,-49.2
115,house,G000574,Gallego,AZ,7,D,94,0.1702127659574468,0.18346223,-49.2
116,house,G000574,Gallego,AZ,7,D,35,0,6.5202e-4,-49.2
0,house,G000576,Grothman,WI,6,Republican,130,0.9538461538461539,0.89339448,16.9
115,house,G000576,Grothman,WI,6,R,96,0.9375,0.91080976,16.9
116,house,G000576,Grothman,WI,6,R,34,1,0.84422194,16.9
0,house,G000577,Graves,LA,6,Republican,130,0.9076923076923077,0.95362007,33.8
115,house,G000577,Graves,LA,6,R,96,0.8854166666666666,0.94910788,33.8
116,house,G000577,Graves,LA,6,R,34,0.9705882352941176,0.96636034,33.8
0,house,G000578,Gaetz,FL,1,Republican,128,0.84375,0.96070575,39.3
115,house,G000578,Gaetz,FL,1,R,95,0.8105263157894737,0.95013337,39.3
116,house,G000578,Gaetz,FL,1,R,33,0.9393939393939394,0.99114139,39.3
0,house,G000579,Gallagher,WI,8,Republican,131,0.9312977099236641,0.89874537,17.6
115,house,G000579,Gallagher,WI,8,R,96,0.9375,0.91454741,17.6
116,house,G000579,Gallagher,WI,8,R,35,0.9142857142857143,0.85540264,17.6
0,house,G000580,Garrett,VA,5,Republican,90,0.8,0.86515363,11.1
115,house,G000580,Garrett,VA,5,R,90,0.8,0.86515363,11.1
0,house,G000581,Gonzalez,TX,15,Democrat,130,0.26153846153846155,0.27297111,-16.7
115,house,G000581,Gonzalez,TX,15,D,95,0.3473684210526316,0.36515802,-16.7
116,house,G000581,Gonzalez,TX,15,D,35,0.02857142857142857,0.02274947,-16.7
0,house,G000583,Gottheimer,NJ,5,Democrat,131,0.40458015267175573,0.58605125,1.1
115,house,G000583,Gottheimer,NJ,5,D,96,0.5520833333333334,0.71590437,1.1
116,house,G000583,Gottheimer,NJ,5,D,35,0,0.22988267,1.1
0,house,G000584,Gianforte,MT,0,Republican,97,0.9484536082474226,0.90195012,20.42273211
115,house,G000584,Gianforte,MT,0,R,62,0.9354838709677419,0.90475126,20.42273211
116,house,G000584,Gianforte,MT,0,R,35,0.9714285714285714,0.89698808,20.42273211
0,house,G000585,Gomez,CA,34,Democrat,92,0.10869565217391304,0.10341500000000001,-72.9
115,house,G000585,Gomez,CA,34,D,57,0.17543859649122806,0.16689769,-72.9
116,house,G000585,Gomez,CA,34,D,35,0,2.89e-5,-72.9
0,house,G000586,García,IL,4,Democrat,35,0,5.12e-5,-68.9
116,house,G000586,García,IL,4,D,35,0,5.12e-5,-68.9
0,house,G000587,Garcia,TX,29,Democrat,35,0,9.8669e-4,-45.7
116,house,G000587,Garcia,TX,29,D,35,0,9.8669e-4,-45.7
0,house,G000588,Gonzalez,OH,16,Republican,34,0.9411764705882353,0.83262328,16.6
116,house,G000588,Gonzalez,OH,16,R,34,0.9411764705882353,0.83262328,16.6
0,house,G000589,Gooden,TX,5,Republican,35,0.9714285714285714,0.94992782,28.4
116,house,G000589,Gooden,TX,5,R,35,0.9714285714285714,0.94992782,28.4
0,house,G000590,Green,TN,7,Republican,34,0.9705882352941176,0.97395575,39.3
116,house,G000590,Green,TN,7,R,34,0.9705882352941176,0.97395575,39.3
0,house,G000591,Guest,MS,3,Republican,35,0.9714285714285714,0.93153894,24.5
116,house,G000591,Guest,MS,3,R,35,0.9714285714285714,0.93153894,24.5
0,house,G000592,Golden,ME,2,Democrat,35,0.05714285714285714,0.63061444,10.3
116,house,G000592,Golden,ME,2,D,35,0.05714285714285714,0.63061444,10.3
0,house,H000324,Hastings,FL,20,Democrat,121,0.09090909090909091,0.11758704,-62.1
115,house,H000324,Hastings,FL,20,D,90,0.12222222222222222,0.15804055,-62.1
116,house,H000324,Hastings,FL,20,D,31,0,1.4136e-4,-62.1
0,house,H000874,Hoyer,MD,5,Democrat,130,0.13846153846153847,0.17188355,-32
115,house,H000874,Hoyer,MD,5,D,95,0.18947368421052632,0.23352122,-32
116,house,H000874,Hoyer,MD,5,D,35,0,0.00458131,-32
0,house,H001036,Hensarling,TX,5,Republican,96,0.9479166666666666,0.94471163,28.4
115,house,H001036,Hensarling,TX,5,R,96,0.9479166666666666,0.94471163,28.4
0,house,H001038,Higgins,NY,26,Democrat,129,0.16279069767441862,0.24516919,-19.6
115,house,H001038,Higgins,NY,26,D,94,0.22340425531914893,0.3302011,-19.6
116,house,H001038,Higgins,NY,26,D,35,0,0.01679777,-19.6
0,house,H001045,Harper,MS,3,Republican,93,0.989247311827957,0.93650002,24.5
115,house,H001045,Harper,MS,3,R,93,0.989247311827957,0.93650002,24.5
0,house,H001047,Himes,CT,4,Democrat,126,0.21428571428571427,0.21687677,-23
115,house,H001047,Himes,CT,4,D,93,0.2903225806451613,0.28953016,-23
116,house,H001047,Himes,CT,4,D,33,0,0.01212629,-23
0,house,H001048,Hunter,CA,50,Republican,129,0.9612403100775194,0.87092868,15
115,house,H001048,Hunter,CA,50,R,94,0.9468085106382979,0.8984473,15
116,house,H001048,Hunter,CA,50,R,35,1,0.79702153,15
0,house,H001050,Hanabusa,HI,1,Democrat,84,0.21428571428571427,0.21012633,-32.6
115,house,H001050,Hanabusa,HI,1,D,84,0.21428571428571427,0.21012633,-32.6
0,house,H001052,Harris,MD,1,Republican,130,0.9076923076923077,0.94607447,28.6
115,house,H001052,Harris,MD,1,R,95,0.8736842105263158,0.94438789,28.6
116,house,H001052,Harris,MD,1,R,35,1,0.95065233,28.6
0,house,H001053,Hartzler,MO,4,Republican,125,0.976,0.95533789,36
115,house,H001053,Hartzler,MO,4,R,94,0.9787234042553191,0.95129007,36
116,house,H001053,Hartzler,MO,4,R,31,0.967741935483871,0.96761193,36
0,house,H001056,Herrera Beutler,WA,3,Republican,127,0.84251968503937,0.7381001,7.4
115,house,H001056,Herrera Beutler,WA,3,R,95,0.9157894736842105,0.8213349,7.4
116,house,H001056,Herrera Beutler,WA,3,R,32,0.625,0.49099678,7.4
0,house,H001058,Huizenga,MI,2,Republican,128,0.9765625,0.89994822,17.6
115,house,H001058,Huizenga,MI,2,R,95,0.9789473684210527,0.91387495,17.6
116,house,H001058,Huizenga,MI,2,R,33,0.9696969696969697,0.85985609,17.6
0,house,H001059,Hultgren,IL,14,Republican,94,0.9680851063829787,0.76650981,3.9
115,house,H001059,Hultgren,IL,14,R,94,0.9680851063829787,0.76650981,3.9
0,house,H001064,Heck,WA,10,Democrat,130,0.18461538461538463,0.34193593,-11.4
115,house,H001064,Heck,WA,10,D,95,0.24210526315789474,0.45288484,-11.4
116,house,H001064,Heck,WA,10,D,35,0.02857142857142857,0.04078887,-11.4
0,house,H001065,Holding,NC,2,Republican,131,0.9236641221374046,0.78293624,9.6
115,house,H001065,Holding,NC,2,R,96,0.90625,0.84972588,9.6
116,house,H001065,Holding,NC,2,R,35,0.9714285714285714,0.5997418,9.6
0,house,H001066,Horsford,NV,4,Democrat,35,0,0.09498842,-4.9
116,house,H001066,Horsford,NV,4,D,35,0,0.09498842,-4.9
0,house,H001067,Hudson,NC,8,Republican,124,0.9274193548387096,0.86822433,15
115,house,H001067,Hudson,NC,8,R,90,0.9222222222222223,0.89618146,15
116,house,H001067,Hudson,NC,8,R,34,0.9411764705882353,0.79422018,15
0,house,H001068,Huffman,CA,2,Democrat,127,0.11811023622047244,0.12655456,-45.7
115,house,H001068,Huffman,CA,2,D,92,0.16304347826086957,0.17432495,-45.7
116,house,H001068,Huffman,CA,2,D,35,0,9.8669e-4,-45.7
0,house,H001071,Hice,GA,10,Republican,131,0.916030534351145,0.93948256,25.5
115,house,H001071,Hice,GA,10,R,96,0.8958333333333334,0.94031695,25.5
116,house,H001071,Hice,GA,10,R,35,0.9714285714285714,0.93719395,25.5
0,house,H001072,Hill,AR,2,Republican,130,0.9692307692307692,0.80499428,10.7
115,house,H001072,Hill,AR,2,R,95,0.968421052631579,0.86295106,10.7
116,house,H001072,Hill,AR,2,R,35,0.9714285714285714,0.64768302,10.7
0,house,H001073,Hurd,TX,23,Republican,131,0.8015267175572519,0.4879994,-3.4
115,house,H001073,Hurd,TX,23,R,96,0.9479166666666666,0.62282121,-3.4
116,house,H001073,Hurd,TX,23,R,35,0.4,0.11820241,-3.4
0,house,H001074,Hollingsworth,IN,9,Republican,129,0.8837209302325582,0.94241749,26.9
115,house,H001074,Hollingsworth,IN,9,R,94,0.8829787234042553,0.94185832,26.9
116,house,H001074,Hollingsworth,IN,9,R,35,0.8857142857142857,0.94391925,26.9
0,house,H001077,Higgins,LA,3,Republican,126,0.9761904761904762,0.95639682,38.1
115,house,H001077,Higgins,LA,3,R,93,0.967741935483871,0.94911486,38.1
116,house,H001077,Higgins,LA,3,R,33,1,0.97691869,38.1
0,house,H001078,Handel,GA,6,Republican,62,0.9838709677419355,0.72035223,1.5
115,house,H001078,Handel,GA,6,R,62,0.9838709677419355,0.72035223,1.5
0,house,H001080,Haaland,NM,1,Democrat,35,0,0.02323578,-16.5
116,house,H001080,Haaland,NM,1,D,35,0,0.02323578,-16.5
0,house,H001081,Hayes,CT,5,Democrat,35,0,0.10665476,-4.1
116,house,H001081,Hayes,CT,5,D,35,0,0.10665476,-4.1
0,house,H001082,Hern,OK,1,Republican,37,1,0.94371228,28.7
115,house,H001082,Hern,OK,1,R,3,1,0.87699759,28.7
116,house,H001082,Hern,OK,1,R,34,1,0.94959887,28.7
0,house,H001083,Horn,OK,5,Democrat,35,0.02857142857142857,0.74929842,13.4
116,house,H001083,Horn,OK,5,D,35,0.02857142857142857,0.74929842,13.4
0,house,H001085,Houlahan,PA,6,Democrat,35,0,0.05255661,-9.3
116,house,H001085,Houlahan,PA,6,D,35,0,0.05255661,-9.3
0,house,H001087,Hill,CA,25,Democrat,35,0,0.07381461,-6.7
116,house,H001087,Hill,CA,25,D,35,0,0.07381461,-6.7
0,house,H001088,Hagedorn,MN,1,Republican,35,0.9428571428571428,0.79431518,14.9
116,house,H001088,Hagedorn,MN,1,R,35,0.9428571428571428,0.79431518,14.9
0,house,H001090,Harder,CA,10,Democrat,35,0,0.125412,-3
116,house,H001090,Harder,CA,10,D,35,0,0.125412,-3
0,house,I000056,Issa,CA,49,Republican,91,0.9340659340659341,0.52656244,-7.5
115,house,I000056,Issa,CA,49,R,91,0.9340659340659341,0.52656244,-7.5
0,house,J000032,Jackson Lee,TX,18,Democrat,130,0.12307692307692308,0.12327851,-56.5
115,house,J000032,Jackson Lee,TX,18,D,95,0.16842105263157894,0.16859893,-56.5
116,house,J000032,Jackson Lee,TX,18,D,35,0,2.6593e-4,-56.5
0,house,J000126,Johnson,TX,30,Democrat,123,0.13008130081300814,0.12341537,-60.8
115,house,J000126,Johnson,TX,30,D,88,0.18181818181818182,0.17244011,-60.8
116,house,J000126,Johnson,TX,30,D,35,0,1.5316e-4,-60.8
0,house,J000174,Johnson,TX,3,Republican,87,0.9310344827586207,0.89057208,14.2
115,house,J000174,Johnson,TX,3,R,87,0.9310344827586207,0.89057208,14.2
0,house,J000255,Jones,NC,3,Republican,75,0.49333333333333335,0.94015207,23.6
115,house,J000255,Jones,NC,3,R,75,0.49333333333333335,0.94015207,23.6
0,house,J000288,Johnson,GA,4,Democrat,129,0.11627906976744186,0.12839543,-53.1
115,house,J000288,Johnson,GA,4,D,94,0.1595744680851064,0.17605101,-53.1
116,house,J000288,Johnson,GA,4,D,35,0,4.0617e-4,-53.1
0,house,J000289,Jordan,OH,4,Republican,129,0.8682170542635659,0.95251243,33.6
115,house,J000289,Jordan,OH,4,R,94,0.851063829787234,0.94798168,33.6
116,house,J000289,Jordan,OH,4,R,35,0.9142857142857143,0.9646807,33.6
0,house,J000290,Jenkins,KS,2,Republican,92,0.967391304347826,0.91685546,18.4
115,house,J000290,Jenkins,KS,2,R,92,0.967391304347826,0.91685546,18.4
0,house,J000292,Johnson,OH,6,Republican,129,0.9844961240310077,0.95765125,42.6
115,house,J000292,Johnson,OH,6,R,95,0.9894736842105263,0.95030122,42.6
116,house,J000292,Johnson,OH,6,R,34,0.9705882352941176,0.97818809,42.6
0,house,J000294,Jeffries,NY,8,Democrat,128,0.1171875,0.11074079,-71.1
115,house,J000294,Jeffries,NY,8,D,94,0.1595744680851064,0.15078201,-71.1
116,house,J000294,Jeffries,NY,8,D,34,0,3.859e-5,-71.1
0,house,J000295,Joyce,OH,14,Republican,131,0.9618320610687023,0.81936644,11.5
115,house,J000295,Joyce,OH,14,R,96,0.96875,0.87003621,11.5
116,house,J000295,Joyce,OH,14,R,35,0.9428571428571428,0.68038648,11.5
0,house,J000297,Jenkins,WV,3,Republican,91,0.967032967032967,0.95435644,49.2
115,house,J000297,Jenkins,WV,3,R,91,0.967032967032967,0.95435644,49.2
0,house,J000298,Jayapal,WA,7,Democrat,130,0.08461538461538462,0.11001797,-69.9
115,house,J000298,Jayapal,WA,7,D,95,0.11578947368421053,0.15053453,-69.9
116,house,J000298,Jayapal,WA,7,D,35,0,4.447e-5,-69.9
0,house,J000299,Johnson,LA,4,Republican,125,0.936,0.941741,24
115,house,J000299,Johnson,LA,4,R,93,0.9139784946236559,0.9364328,24
116,house,J000299,Johnson,LA,4,R,32,1,0.95716795,24
0,house,J000301,Johnson,SD,0,Republican,35,0.8857142857142857,0.95466032,29.79332222
116,house,J000301,Johnson,SD,0,R,35,0.8857142857142857,0.95466032,29.79332222
0,house,J000302,Joyce,PA,13,Republican,35,1,0.98192832,45.7
116,house,J000302,Joyce,PA,13,R,35,1,0.98192832,45.7
0,house,J000303,Jones,MI,13,Democrat,3,0.6666666666666666,0.66132436000000006,-60.7
115,house,J000303,Jones,MI,13,D,3,0.6666666666666666,0.66132436000000006,-60.7
0,house,K000009,Kaptur,OH,9,Democrat,128,0.171875,0.21922873,-22.2
115,house,K000009,Kaptur,OH,9,D,93,0.23655913978494625,0.29690569,-22.2
116,house,K000009,Kaptur,OH,9,D,35,0,0.01282997,-22.2
0,house,K000188,Kind,WI,3,Democrat,126,0.23809523809523808,0.66612506,4.5
115,house,K000188,Kind,WI,3,D,92,0.31521739130434784,0.7795032,4.5
116,house,K000188,Kind,WI,3,D,34,0.029411764705882353,0.35933715,4.5
0,house,K000210,King,NY,2,Republican,129,0.8449612403100775,0.77063961,9.1
115,house,K000210,King,NY,2,R,94,0.8617021276595744,0.84273084,9.1
116,house,K000210,King,NY,2,R,35,0.8,0.57702315,9.1
0,house,K000362,King,IA,4,Republican,128,0.9296875,0.94284682,27.4
115,house,K000362,King,IA,4,R,93,0.9139784946236559,0.94164382,27.4
116,house,K000362,King,IA,4,R,35,0.9714285714285714,0.94604336,27.4
0,house,K000368,Kirkpatrick,AZ,2,Democrat,35,0,0.09498842,-4.9
116,house,K000368,Kirkpatrick,AZ,2,D,35,0,0.09498842,-4.9
0,house,K000375,Keating,MA,9,Democrat,125,0.208,0.34501692,-10.7
115,house,K000375,Keating,MA,9,D,91,0.2857142857142857,0.45733773,-10.7
116,house,K000375,Keating,MA,9,D,34,0,0.04439358,-10.7
0,house,K000376,Kelly,PA,16,Republican,130,0.9692307692307692,0.92771236,20
115,house,K000376,Kelly,PA,3,R,95,0.968421052631579,0.94089986,26.1
116,house,K000376,Kelly,PA,16,R,35,0.9714285714285714,0.8919177,20
0,house,K000378,Kinzinger,IL,16,Republican,129,0.937984496124031,0.89643754,17.2
115,house,K000378,Kinzinger,IL,16,R,96,0.9895833333333334,0.91244889,17.2
116,house,K000378,Kinzinger,IL,16,R,33,0.7878787878787878,0.84985908,17.2
0,house,K000379,Kennedy,MA,4,Democrat,122,0.12295081967213115,0.20742195,-24.2
115,house,K000379,Kennedy,MA,4,D,87,0.1724137931034483,0.28667291,-24.2
116,house,K000379,Kennedy,MA,4,D,35,0,0.01042672,-24.2
0,house,K000380,Kildee,MI,5,Democrat,128,0.1484375,0.46804714,-4.2
115,house,K000380,Kildee,MI,5,D,93,0.20430107526881722,0.6046362,-4.2
116,house,K000380,Kildee,MI,5,D,35,0,0.10511048,-4.2
0,house,K000381,Kilmer,WA,6,Democrat,130,0.2076923076923077,0.32872837,-12.3
115,house,K000381,Kilmer,WA,6,D,95,0.28421052631578947,0.43629325,-12.3
116,house,K000381,Kilmer,WA,6,D,35,0,0.03676657,-12.3
0,house,K000382,Kuster,NH,2,Democrat,129,0.2713178294573643,0.50428862,-2.4
115,house,K000382,Kuster,NH,2,D,94,0.3723404255319149,0.64100073,-2.4
116,house,K000382,Kuster,NH,2,D,35,0,0.13711895,-2.4
0,house,K000385,Kelly,IL,2,Democrat,130,0.1,0.12049228,-58.9
